"0292159D-8EE5-4B0B-9756-17EF4F55263A"	"0474C672-D911-40E4-8AB7-15FA4D072A9C"	"05BC1ED4-187E-41DB-AFA6-C4529B8FCFA3"	"0929C255-892A-4196-B906-54A5D809FA72"	"0A2B3536-2245-4C0E-BDBC-495766EEEC67"	"0F3D1985-DBA7-4525-92F5-CEF822A2A08F"	"12D39077-7A6C-4BA8-9EBB-CFFF87CD9770"	"150F8364-E67C-4913-831F-832187652123"	"176F3289-5E77-4E1B-8695-FA71478F18F9"	"190602A3-5AC5-405A-9328-8BD78D23B174"	"19EBA91E-4D0E-493E-8297-3466769C0C1B"	"1CFD4B4B-DB79-44CC-A47E-7806308FDDA9"	"1E0DFE20-FCD1-43DF-8DE2-901E95A51523"	"249EA5FD-66E6-4293-838B-586365A336F4"	"30BFBC24-D16F-448F-AEAC-057AEF97B2A7"	"35D9ED81-80CB-474D-A365-D7590A3B0E0B"	"3771176A-F95B-494A-8172-E57260AC372C"	"37DD0B78-3C22-48DE-8471-4F2D8779D90B"	"37EC4174-F358-4860-9D99-98104BE33A70"	"38ABF99F-2098-4214-83E5-4FC5270C1C6F"	"3DD5CD2F-352D-4ACF-ACCC-B5B6D7BAC5C9"	"4361A302-5783-46B0-8921-2EC08F235ACD"	"4485ADB0-AF5F-4A51-BF60-702F4C975DE2"	"4CA0F2AD-18D5-4044-8350-504FFE609B2C"	"4F0FA9B6-514F-4FF4-98CC-0009BC08EB80"	"507D17F8-DDEC-4560-919B-B7D729ECE611"	"593E644B-68A3-4E67-BAB1-BDD99219E072"	"5BB480FD-2D3A-4B4B-AD0F-7F689F761079"	"5CB91881-3359-4FBB-A8E4-DD2F007F01BA"	"5DD39B17-CA54-4C20-BD84-FA7F88DA5B69"	"5F2EB568-4F1C-4241-810D-95C2A13093F7"	"607DBF7C-9714-402B-B03A-2CC96DC5CE02"	"6176BB6D-9D93-4714-B906-C7A54E0D3325"	"6689E110-85D0-445C-8056-108724435D89"	"6777816A-975B-4B53-B039-3CB26D469C47"	"696B8E8A-DD8D-440A-853E-5878B584288D"	"6BAB0D9B-7BA4-4E29-B05E-25893805AABC"	"790E11C9-30D1-40BE-A2BB-89B08A545722"	"7C14EC5E-9FB4-4512-A2B8-10BDB5EFF326"	"7DD0EB2E-EEB9-408E-B0FE-6A65BEC2014C"	"7E813079-D1AA-4977-8DE4-3440B2643EFB"	"87DAEC85-6F71-4239-8D48-5590DA42CE45"	"9506C21A-0F1C-4EF9-9CDA-2E5C46C1A5DC"	"9926508B-C453-4081-B146-CCEC942C106E"	"99470209-71EF-4FFB-95B8-E09125766973"	"996989CD-4161-4D87-948F-3E152AC4D4B0"	"A0782212-49CD-4567-B538-534176BB77D5"	"A3B49FA6-C8FD-43F1-A601-41F153B3442B"	"A6F751BB-BF57-4852-9368-825EFF3C501B"	"A7805FDF-1028-4275-A8F1-3620610199F6"	"AA690CF2-1EC3-4E0A-99CF-DD24992EEE9A"	"B263B4F2-2A41-48CB-89A2-0F10A4620160"	"B68ADC4A-A164-498B-8D60-3B2AD81E217C"	"BDBA1211-1AFE-4CF4-8ED6-509BFF3A2B57"	"C0B6329F-B055-480B-8DA0-D13DC42F7E27"	"C2090E0F-4228-4CF4-B69D-BFD38006E856"	"C3F371A7-0C27-4FE9-90D7-53F8E8BF963F"	"C5D8569F-D8E3-4CE4-AD30-AF4FEC5CF346"	"C926563F-1DD6-4EAF-B7FF-17CF3AB60D21"	"C98BE9BB-CEB5-4886-AA9D-1F8F274A2CEF"	"CA729C97-E303-49AA-A4B2-2E9DD5C0F6AE"	"CA995887-B9FE-45FE-A90A-E2C757D7F37B"	"D1B14E56-23F7-435E-93B9-320012FA4E54"	"D29C76EA-FE7C-45E9-AEAB-0BFE5D81663E"	"D38A9ED2-81AD-43C6-AEB2-9ABC15999412"	"DCA18BD3-9317-4C2E-B7B7-139A69121396"	"DCF0B901-619A-48CB-AF7C-3B05C682133D"	"DFFEA5C8-41AF-4927-A8C4-9E270F8F7106"	"E1C96184-EDCA-44C4-BB80-68492E5BF368"	"E449A211-33FC-45F4-B4F4-03CDE1D4F4BF"	"E8976AD5-04D7-4C42-8897-EFCB2CA0A171"	"EEFAE11A-42AD-497E-B6C6-61E00D1278D1"	"F1A1BFCF-BE56-43F7-B0BF-B1A64A618C86"	"F210498D-01E8-4BE7-9D7F-F216095079E8"	"F235FD23-09B9-41B0-9F2C-8BD1757EB884"	"F4B16D3F-4B7F-4011-8D1B-C0E7F15C6846"	"F634C736-39E8-4323-8155-FA3CC26AC9E3"	"F634FD6E-BA32-4F6A-BCFC-1F3994A137D0"	"F6A88D9F-29CE-44C8-A1C8-4EE014FD4701"	"F71C5D3E-3D79-4658-842B-F3D61BDFD29D"	"FD9FB30F-5F8D-486C-815C-90749331BB20"
"90E9F471-96C2-4BC0-9CC5-3D00D2A4BB6B"	5.58942455809559	3.10209052551184	2.65127801399814	4.77283492723902	3.97740348087343	5.53131027585799	4.31325540418504	5.38753397394274	3.20167017964658	3.5736836930938	5.68966485241675	3.24944296144258	3.51067903103221	4.08087891034182	NA	4.11226976841727	5.54488003589679	4.84940098506863	5.15848612778516	3.50785587169583	4.16298237058543	4.48532385091294	4.03217537696136	2.80002935924413	4.24846371755103	3.95520653754194	3.5164031484474	4.53405150265167	5.42059928229144	4.60528349253025	4.81375440488566	5.84935245234284	5.49915625939129	5.10889298837817	4.12557884900218	4.28012289630231	4.15724516047519	5.12603719704454	3.13987908640124	3.92027989463295	5.39114337727373	5.50366949935243	5.20145721122398	3.62283547952152	3.69992440274248	5.17550601500055	3.97034687623009	4.15130854818202	4.38203506271893	5.54557676549247	4.45209324901773	2.59988307207369	3.06929801211553	4.35164172619352	4.50961913757677	4.06280753317216	2.8668778143375	2.87390159786446	5.6885613006414	NA	4.31487799153581	3.60086403630984	5.25383938409305	NA	3.81683763090204	3.34635297445064	2.91169015875386	NA	4.86839754321851	4.50589578121975	5.30033239304455	3.32613095671079	4.64793038377732	4.59376220038079	4.36250132392901	5.32278144551042	5.15157821256939	3.66847910293259	4.78490957641962	4.12600145678767	4.81822589361396
"9110DA68-30F7-4729-8E93-8B076828C4D6"	5.5577669790662	2.2405492482826	NA	3.9685763351755	3.28600712207947	5.51355185151512	4.03430752959656	5.05143423991941	NA	3.00945089579869	5.63978123135517	2.76715586608218	3.51375015008182	3.46089784275655	NA	3.76849010517124	5.5073727539361	4.09600573971511	5.00994355324655	3.23578087032756	4.13855530511358	4.09194819087856	3.85040114799716	2.32428245529769	3.75312324468171	3.67559505638675	3.00259798071991	3.89954693109087	5.47536460476573	2.28555730900777	4.76688109720029	5.88645857491045	5.47019873182464	4.95623568326286	4.00842982679723	3.37584643630916	4.06710806905957	2.45636603312904	3.0948203803548	2.99651167215418	4.6221310948618	5.48562916458635	5.14775359396498	3.36716948853468	3.79692107533017	4.44406041774078	4.05449814663668	4.30766715473257	4.33899404844489	5.54925100910282	4.01029995663981	NA	2.87273882747267	3.62169546232928	4.18963065769216	3.40891802084678	NA	2.88024177589548	5.64674279448393	NA	4.07423113802033	3.09307130637606	4.85108704387515	NA	3.50514997831991	3.38327665040765	3.28780172993023	NA	4.82426254679076	3.62355939000544	5.39991761920521	3.41480627950101	4.59333038052306	4.01932403715369	3.75019972782918	4.99823753594462	5.26336617781806	3.31910605930978	4.77413724829744	3.959518376973	4.89845091919837
"9118A3AE-2AB6-49D2-A248-DE9062EB3F3F"	5.45157307240438	2.2148438480477	NA	4.17580163284828	3.73980959902136	5.47069561445439	4.42628348168878	5.13420580450189	3.03462845662532	3.03019478535675	5.65440085337296	3.44544851426605	3.65801139665711	3.66105508485338	NA	3.9253636673541	5.51076344292197	4.34000761799667	5.14633272626072	3.26670196688409	4.09032860682342	4.65580090096137	3.76215319230359	2.3096301674259	4.17643855574104	4.04214218306496	3.26363606858811	4.19620382862115	5.47223996066257	NA	4.81066256579049	5.87201342758379	5.47368837760224	5.02629623767142	3.98132017325911	NA	3.90498588109936	NA	3.25575478664304	3.52244423350632	5.45347887699397	5.46991033807762	5.29981662061309	3.61140463771159	3.44669246637153	5.13995775581218	3.81597600097199	3.99431715266964	4.42944542087002	5.53360303437384	4.29583089495859	2.18184358794477	2.61066016308988	4.31749922110713	4.1460659891774	3.70243053644553	2.24303804868629	2.54900326202579	5.85362521497259	NA	4.21853550521653	3.77626521826811	5.32546845487548	NA	3.95942302194311	3.43408963841789	3.19451434188247	NA	4.82765999792147	3.56537550271407	5.17702832347096	3.23879856271392	4.50742406009485	4.38217919696025	4.06595298031387	5.19618724268359	5.02369681804872	3.55035067230162	4.71434652754825	4.0154435879511	4.94571471405986
"923CAC60-0602-44DD-8B6D-BDEB66193A83"	5.47187526883531	3.65513843481138	NA	4.73848723142247	3.95932764597217	5.58646690065239	4.41475614642495	3.41879829059035	NA	NA	5.69770872059184	2.98855895687862	3.37548071461857	3.63296316816726	3.11660774398825	3.72460351539672	5.40995002162051	4.85392320804731	4.87746349407337	3.06632592536204	3.9410639882199	4.38840318355264	3.5705429398819	2.92479599579791	4.1115649354545	4.25295006918427	3.25815819334079	4.30336887655604	5.69474116884787	2.96801571399364	4.63874875772143	6.01754667254396	5.74206494194741	4.47123301864965	4.10802350934609	NA	3.56561172490206	5.00703901840306	3.41995574848976	2.94051648493257	5.49455529632142	5.51108218429933	5.15963034781127	2.92324401863028	3.65263306808311	5.48745655289686	4.12208475071087	3.89058866770549	4.24509297610128	5.56312733547228	4.40112471067897	NA	2.66370092538965	3.77742682238931	4.03905701803344	3.71541832259506	NA	2.94299959336604	5.42617768621619	NA	3.80119783445915	NA	5.21461074943999	NA	3.753659647286	3.09061070782841	2.24551266781415	NA	4.66744361312325	4.27751753296917	5.19274303114163	NA	4.57942915915716	4.50485129818053	NA	5.09134331401845	4.89153745767256	3.56110138364906	4.55598873032183	4.21005084987514	4.94378625587269
"92451FA3-A2AD-44E7-B47E-0DC06C995925"	5.57876409464522	4.38705151447249	3.22453306260609	4.56892885172134	3.86338234844079	5.55785233485936	4.37158501149901	5.15835646018556	NA	3.22788670461367	5.63356843280058	3.45727618606133	3.54282542695918	3.67394199863409	2.23552844690755	3.98878184345364	5.54909035755242	4.38327665040765	4.73508766422784	3.33984878303764	4.19423674872383	4.57231386092275	4.03406667859756	2.35793484700045	4.1554271386398	4.20997051670934	3.06595298031387	4.48164324627558	5.49102393359065	3.27989498001164	5.04935759489503	5.86520646315472	5.45868316434648	5.21057265356379	4.2964457942064	NA	3.78710609303657	NA	3.31069331234336	3.54095480892613	5.448423395419	5.46123432816294	5.31303367183105	3.80949237693734	3.80915553174718	5.19334169132669	4.25820612606883	4.29613845340872	4.617304450563	5.53398038844128	4.46025117945436	NA	2.79098847508882	4.13946977558943	4.20487933376066	3.98412208286111	NA	3.28869626059026	5.37745378411469	NA	4.19997446253049	3.81703622605003	5.34933387522165	NA	3.38721180031373	3.44622640177816	3.09131515969722	NA	4.87258161469101	4.20466251174822	5.4136383482233	3.42732378635725	4.57201145172631	4.4471890512688	4.43038147028294	5.16835603487932	5.28430437525128	3.81344754426482	4.79849871937395	4.17184341957958	4.86185687573591
"9326B685-BE0C-4FE1-A344-2946A1EEB706"	5.56851266148163	3.48315920971698	3.07224989761351	3.89159320434897	3.55412558151301	5.43492002964966	4.25616430527961	5.09183571941844	NA	3.17868923977559	5.63682477016038	3.29885307640971	3.40534636017571	3.84633711212981	2.2148438480477	3.7814681428418	5.48238472728334	4.46819958607261	4.9261108297592	3.4320066872696	4.05804623039528	4.52782316401266	3.85943853545506	NA	3.85290675879695	4.19520754950275	3.27461961909124	4.39040515648008	5.45775174020976	2.90036712865647	4.34454945590974	5.81418764296918	5.47679830911179	4.47458045234238	3.90536406876689	3.52439612210384	3.81921479988238	4.31052338395152	3.2464985807958	3.28623185402855	5.10330416608308	5.4723116912793	5.18057886557435	NA	3.48215869541128	5.3778415023765	4.0948203803548	3.87268060715193	3.96941591235398	5.52368925059603	4.70292142529021	2.61909333062674	2.91434315711944	4.11089260080222	4.22672875685699	3.87552426394931	NA	3.27692113206577	5.52394796390701	NA	4.20095987839185	4.14789264483285	5.05902542294086	NA	3.45636603312904	3.3356584522893	3.74390155048518	NA	4.73545517553893	3.35024801833416	5.18027788031359	3.16106838547117	4.58597931706765	4.3691230495282	3.94899945402695	5.18768143645566	5.00708602020163	3.61363043492524	4.68160299873087	4.05944981250796	4.85570083083544
"932DF130-ADBD-40CB-B119-B188A4C4F495"	5.58499685840579	3.68124123737559	NA	3.82197181764204	4.36537565282615	5.57742630604863	4.27682930534339	5.17343103658128	NA	3.31889771462749	5.65027837487313	3.21958452621425	3.53643217582201	3.58058287681437	NA	4.04723591545968	5.5339435568624	4.0866445206108	4.76231837753063	3.27300127206374	4.19086373312874	4.26092958352992	3.89872518158949	2.30749603791321	2.77305469336426	3.76996780132944	2.9731278535997	4.66608721643031	5.45285015076079	3.35793484700045	4.98855449798014	5.82591726135525	5.50771692918789	5.26692751582808	4.11018552741116	NA	3.84911216618458	NA	3.1215598441875	3.48215869541128	5.48793267635119	5.48116304207797	5.25355364491161	3.80311555489003	4.03742649794062	4.97087198986514	4.05099807917338	4.14699575720947	4.6555705925492	5.54794322323851	4.39107631812134	2.28330122870355	2.56702636615906	3.76537048029165	4.21176109370736	4.24034952674222	NA	3.14829409743475	5.52706637016903	NA	4.04987671987388	3.06333335895175	4.5353067815049	NA	2.98000337158375	3.46746010950726	3.25671774597749	NA	4.88426845530461	3.88400192476879	5.26795744237075	3.4144719496293	4.54011665590613	4.06844561835435	4.02395170742339	4.92602329789698	5.14210464076708	3.64552051490587	4.7967130632809	4.26157211911448	4.96586933295125
"94219DA9-825F-44DF-A82F-0BF7A88CD8AD"	5.55212531294256	3.62981719601852	2.51982799377572	4.23671356336564	3.36884450682582	5.56093431517925	3.99383286661399	5.18834903806862	NA	3.33825723024626	5.64523652452734	3.11925588927794	3.29314148345093	3.39252108993193	NA	3.90692734730896	5.57215803017243	4.41200669524106	4.90581745968177	3.11394335230684	4.14968088248294	4.36015776474734	3.87863667302652	2.30102999566398	4.01021512521423	4.05736176298504	3.55047295710656	4.57753775449384	5.48573278043726	2.2380461031288	4.78830981210705	5.88703804241303	5.46695061751158	5.12944819226806	4.15136985024746	2.87390159786446	4.06054675512617	2.71180722904119	3.32387060654051	2.49415459401844	4.75607290974306	5.47814064943193	4.97746295039542	3.7989267385772	3.5280163411892	4.95344073775575	4.11414374967188	4.00380507356503	4.42347525194594	5.53719805071531	4.19312459835446	2.19865708695442	NA	3.80834603574039	3.9320169064342	4.04551856288449	2.97772360528885	2.32428245529769	5.80082289031248	NA	4.23243700922055	NA	5.1849354754745	NA	3.93736741751729	3.38560627359831	3.23274206272074	NA	4.8530773475076	4.3562553795178	5.22409258849427	3.58274496569128	4.64181110329515	4.45339479361328	4.30513631894364	5.31892063743568	5.05735795737354	3.5210072524086	4.78669464791424	3.94250410616808	5.06522855231954
"944B23AD-0AE2-4843-838E-FDB04792EEF4"	5.53022788159125	4.12100143498964	3.41597441137657	4.45362407359145	4.47902795876055	4.47855206696606	4.47513343426645	5.08160291174414	3.99756111563359	3.2169572073611	5.61520912139764	3.47508980338901	3.33785842904109	3.71449740864981	3.01619735351244	3.77173442538677	5.49658927127588	4.44504346145018	4.70554728018677	3.20951501454263	3.86117583551303	4.58699215739537	3.90379514274104	2.8750612633917	4.23567991856469	4.56929195952859	3.35391623092036	4.5062208215432	5.44953393596075	3.54604886640173	4.6239002440275	5.85229025334102	5.4723497476124	4.18709750058348	4.01292154554456	2.22530928172586	3.64542226934909	2.27646180417324	3.44466923093852	3.65185926924695	5.48558799526299	5.44759985626353	5.27165577235228	NA	3.42878251149695	5.44645017520369	3.80814342576149	4.16551141078555	4.09268556293749	5.49268916447747	4.84962821808256	2.58658730467176	3.04532297878666	4.1956782994575	4.43025247990311	4.05230909964732	NA	3.21853550521653	5.71328720872257	NA	4.2549828788959	3.7279477095448	5.08482998906476	2.18752072083646	3.97945731809785	3.46434048462767	3.72345567203519	NA	4.61688493353465	NA	5.29074893910876	NA	4.59388391813643	4.66268229563792	4.34789569349323	5.36221472810015	5.16719618809933	3.75319991419942	4.49722000271449	4.34145430975306	5.03859632079311
"945E4C0D-4D33-4738-86AD-E6714D0A587F"	5.58292768054771	2.35793484700045	NA	4.07957916697013	4.29212310371287	5.63345431552906	4.53262700122889	5.11137678664536	NA	3.38201704257487	5.67731671785131	3.05192391604611	3.58035466110659	3.60648885044265	NA	3.95803801609834	5.51401751014289	4.18477657825085	5.06816358966319	3.24303804868629	4.19426451602552	4.02669665597816	3.46893780566546	2.42324587393681	3.65301945109961	4.10632691182197	3.13735411137073	4.14379520384577	5.48983899687078	NA	4.98772434569529	5.90382495102356	5.44972517494905	5.18166640537299	3.88660351428671	NA	3.79379038469082	2.48287358360875	3.24944296144258	3.69108149212297	5.52928145721442	5.46435092068962	5.30517718673422	3.67797175281074	3.77597433112937	4.63266983187319	4.28656873405726	4.29393681388729	4.57086970524082	5.53106358407466	4.3024824506723	NA	2.55870857053317	3.90886017301728	4.15809097318556	3.5814945422909	NA	3.29863478312444	5.79226278297461	NA	4.11330814991839	NA	4.79720519743536	NA	3.53970323894783	3.56572978783113	2.90308998699194	NA	4.85380160291627	3.71916549408921	5.43804210795002	3.58263143948964	4.6851324036125	3.78838051531956	4.15430221968466	4.79685174904989	5.33441956922157	3.4605971888976	4.80543968561349	4.51801355504607	4.85333310500233
"947F626D-1D82-41D0-9E80-9D479CCB2066"	5.57847416962757	NA	NA	5.05177360179507	3.40019248859258	5.48176214021279	4.16988007287439	5.13070999403846	NA	3.4945719842302	5.55834370592078	3.00646604224923	3.30102999566398	3.68448629218873	3.07114529045108	3.84670814545601	5.51436709108421	4.53548400322669	4.86235801234407	3.24674470972384	4.0310447165837	4.06400848653172	3.90336133625532	2.34439227368511	4.39301332790129	3.97767788767399	3.47334096418594	4.5718485287429	5.47648092235557	2.8488047010518	5.21690713411558	5.88904665474075	5.47139587055455	5.04240617151736	3.87616008482563	NA	3.58444430716518	NA	3.27021285489624	3.47377883464672	4.9043638569507	5.48916928641502	5.04665511756847	3.71583627516499	3.73303668293358	3.03462845662532	3.79091819521458	3.993392137449	4.64204882322002	5.54039955700626	4.33435320838352	2.23044892137827	2.58658730467176	4.19835462473694	3.9722491359626	4.12421068343622	NA	3.29885307640971	5.30635210284876	NA	4.23357985667902	NA	5.34719921930718	NA	3.83657727484065	3.22036963245139	3.67412598274271	NA	4.76892654861888	NA	5.20486036615547	3.07371835034612	4.49919203471006	3.75716819221427	4.26930275086934	5.15578225073625	5.07381729224778	3.40976410426635	4.67554922297613	4.23894889831176	5.03786057541994
"95698FB2-8B47-4CDF-85E1-D153EFF718AE"	5.55244918888292	4.61057499895942	3.65523450703429	4.02246961276777	4.66658349417732	5.47442024712918	4.51300439707794	5.17904021737693	4.5124842758779	3.41713940972733	5.65626019335946	3.33765889102614	3.49996186559619	3.51414913447544	NA	3.9129125511761	5.47638377594381	4.26455811280033	4.77670118398841	3.14921911265538	4.08749747240426	4.41109756550828	3.86952506285723	NA	3.67098760301003	4.25120005547218	3.36040405472994	4.74329805336838	5.47240097202602	4.27850209449388	4.70144709103915	5.89727401482173	5.45661348010644	4.68671668672052	4.14138705486734	NA	3.83193373046675	2.30535136944662	3.03302144468291	3.16583762469013	5.5206616682978	5.47015018914008	5.29979484458948	2.98677173426624	3.30984300471607	5.47480464040346	4.22528343009444	3.87395965474335	4.32343774458959	5.51380070838367	4.97792470563977	3.01994668167884	2.23552844690755	4.03802374004516	4.18195786093107	4.288428094801	NA	3.53351786201697	5.59359505952328	NA	4.17037907642307	4.1744959193753	4.90070569172297	NA	3.44684771015581	3.41946007278607	3.31323429169472	NA	4.74890866783273	3.93105084677739	5.17380957271778	3.18155777386279	4.54634521201671	4.44246409028028	4.56537550271407	5.24969964751189	4.99512163395511	3.68806369694634	4.70109285056118	4.54235229855275	5.05534392287872
"95D4F447-05F6-4EA0-B18F-ECE101C52931"	5.56005495374107	3.94041686468167	3.31931430409051	4.24878221406855	3.19061179781361	5.50525175416271	3.95119175793471	5.05363152836603	3.65417654187796	3.27852496473702	5.60797586415085	3.02201573981772	3.28375338333253	3.37346372163237	NA	3.81848982220421	5.48634828810873	4.33160947976409	4.94432965509514	3.08206693428511	4.1233615587463	4.17055505852121	4.0187836888747	2.32837960343874	4.01674092728626	4.11667414479595	2.37106786227174	4.30094312808055	5.48713413153643	2.72997428569956	4.67798086888807	5.90943941728511	5.4611021685575	4.92409311995977	3.91597991414022	3.72973159528704	3.97294300810557	2.29666519026153	3.00432137378264	3.23678909940929	4.50105926221775	5.47386635578669	4.90802903846482	3.27669152884504	3.52608069180203	4.94393452310286	3.53869937954241	3.98993901328454	4.35337759488865	5.5363677656415	4.42680394551487	2.86746748785905	2.56937390961505	3.59073040579269	3.95235647732379	3.88024177589548	2.4996870826184	2.86805636182304	5.63946059020157	NA	4.27565680953701	3.75411889422541	5.10347531122433	NA	3.83847127907193	3.21510858105309	3.07445071895459	NA	4.79894053862747	3.84366872297914	5.19238622720315	3.4987239707479	4.59569458516416	4.15372342430168	4.11650812373735	5.13583840271598	5.0379441552031	3.228400358703	4.74684429060429	3.84503599351341	4.74543395141353
"976F66A3-2444-45AA-A1A0-B1FBAF0FA894"	5.54741531029537	4.37575503475522	3.43184604569873	4.19565062240419	4.04653418275097	4.68080672560157	4.7255196107713	5.33659580480981	4.2069337618806	3.18582535961296	5.63683378997352	3.27943878828702	3.37346372163237	3.61225390609644	2.27875360095283	3.84670814545601	5.48992896326288	4.66159501066681	4.65382973822729	3.16731733474818	4.06020662106735	4.45221591375005	3.39741854235135	2.34242268082221	4.05816020349183	4.43247221208732	3.47639682672533	4.43442517987495	5.47600368120329	2.65609820201283	4.86366777900575	5.87613120406207	5.53428000520508	4.87608499084518	3.87569776198021	NA	3.61394747678035	4.89693937225219	3.22115332195471	3.65311599316557	5.5219823055113	5.46168907032335	5.30333863817123	3.67338957818831	3.52465571235778	5.45707914806033	3.88309335857569	4.33507659731441	4.47905678393441	5.48950989851642	4.60529426946939	2.23044892137827	2.82020145948564	4.33067751699894	4.19904173446148	3.97881938673284	NA	2.96567197122011	5.29873302868122	4.1504186944793	4.18915330296189	3.65523450703429	5.09449558540573	NA	3.54826654517075	3.48429983934679	3.91391976495147	NA	4.79455078129862	NA	5.36488666996846	NA	4.46404220543881	4.49627910245894	4.39969102370537	5.12309014205858	5.29490250597351	3.68797462003456	4.68714532852389	4.1757147073087	4.33951106574631
"97833AF8-B570-4467-B0D3-0B655D03F19D"	5.56770846112855	3.50256366910736	NA	4.73325345484249	2.29885307640971	5.67847649537238	3.89707700320942	4.87001157542301	NA	3.0733517023869	5.49750049446516	2.42324587393681	2.53147891704225	3.19451434188247	NA	3.88064212640428	5.43984564789569	4.12460202789334	4.6838392180955	3.00259798071991	4.04087912451579	3.67033864112744	3.50460677064195	2.23552844690755	4.09795107099415	3.64845759428252	3.07918124604762	3.861414918636	5.4538135203575	NA	4.97135471984717	5.87650304143893	5.3818854728665	5.28331706206791	3.74811046749498	NA	3.69267069915637	NA	3.17289469775218	3.02284061087653	3.91597991414022	5.46424207514108	4.44754562126701	3.33385014510255	3.92001891602891	3.98054873935977	2.79934054945358	4.28970041012871	4.46284703583167	5.54605504233168	3.89669152656288	NA	NA	3.66501782541247	3.76320330037077	3.42699895875654	3.52685598712587	2.60959440922522	4.40608009560049	NA	3.91460756777108	3.04296907339318	4.82286082800002	NA	3.01786771896351	3.10071508657308	2.94200805302231	NA	4.75496722293029	3.93470040171542	5.35257417159124	3.95269559958692	4.68009064374729	3.28239550474253	4.06985302111362	4.61958372290078	5.25725126849193	3.39392600658584	4.70271480287446	3.89042101880091	4.76665075151819
"981D0D82-3B04-40D1-9110-F53069075964"	5.56632551581817	3.47290265180366	3.35736303061514	3.88784226510736	4.18802804133508	5.49099729401525	4.60820500770433	5.08803326395775	3.65858371540706	3.5152113043278	5.67692029788721	3.40157284567645	3.65619406217919	3.56679091238159	2.24303804868629	4.07485299588125	5.52645042187328	4.28869626059026	4.88137324283657	3.22089224921952	4.13798673272353	4.44746813094976	3.62283547952152	2.33445375115093	3.84608958035798	4.10147211700024	3.65791593682995	4.61114953301079	5.49302284142091	3.02118929906994	4.87474845874154	5.89202666926633	5.54254285698049	5.00225247992054	4.0899051114394	NA	3.85961857877218	NA	3.40277706961035	2.99694924849538	5.53604683534486	5.47743238762238	5.3175891105317	3.58815961638309	3.5540043210119	5.47133132395166	4.13251583491264	4.24022465412228	4.51348395670426	5.52608327842019	4.67920978604493	2.32837960343874	2.63648789635337	3.96402379284003	4.15445440613956	4.14416930004167	2.23552844690755	3.29688447553855	5.86410388747395	2.50785587169583	4.26785198131561	3.62117628177504	5.0846763507288	NA	3.6330642726915	3.47392469341616	3.31931430409051	NA	4.8094115579156	4.12949654301666	5.38163844672616	3.42781057267599	4.45117215751254	4.44677009520039	4.44076744120451	5.22797406868021	5.27158606402727	3.86075712308154	4.74330589637057	4.3814941328783	5.27028744550282
"9A82DAB1-D83A-4978-B88E-E17758C42E0A"	5.56432038451189	2.58433122436753	NA	3.7481880270062	3.63578523553365	5.55775976513178	3.95143466553201	5.01790939589669	NA	2.86093662070009	5.63099402113506	3.03462845662532	3.30016053695135	3.35736303061514	NA	3.7664128471124	5.51948146963526	4.18321288329425	4.89146497629379	3.17695898058691	4.13123359458968	4.1351962796066	3.83928945600615	2.28330122870355	3.61341894503457	3.93881982502621	3.08242630086077	3.77004155431967	5.4566332090722	2.19589965240923	4.65403207401105	5.83067846918979	5.5008824944245	4.98241597374476	4.00492294929653	NA	3.85125834871908	4.15642799231805	3.14176323027579	NA	5.17808731490882	5.47635042216471	5.02902239177126	3.40466270087372	4.47241999669807	4.21753658277914	4.15472820744016	4.29181268746712	4.14903426716125	5.54133706974379	4.18471981515027	2.85125834871908	NA	3.57100967230931	3.89442683796419	3.29600666931367	NA	3.02325245963371	5.59019626411965	NA	4.11607617172861	3.35256838617931	4.8546035682493	NA	3.51613857671707	3.20709554041922	3.23070431361257	NA	4.82090390938919	3.88206894443615	5.35709783357494	3.47712125471966	4.51243089487646	4.00633766037455	4.07700432679335	4.98038520092403	5.24828967078304	3.39915433395822	4.76383214858931	4.06770304404007	4.79638003663138
"9B876A93-D95F-4AD3-AB4E-3E3FEC74A2F3"	5.57380537586015	NA	NA	4.14841754669138	3.30384377488865	5.50793004609573	4.38241331312627	5.01921602126852	3.30749603791321	3.07627625540422	5.6226719155308	2.93348728784871	3.12515582958053	3.68841982200271	2.62736585659273	3.85162520315331	5.48373845363308	4.3673745598742	4.76781608551071	3.2332500095411	4.14141841526609	3.99917405558848	3.52270499273475	2.20682587603185	3.82216807936802	3.77561044800636	3.08529057823006	4.26888205873257	5.47209499937966	3.21722065564452	4.91332101936071	5.90213892721148	5.50022412114066	5.04477487425644	3.62889956442061	3.3583156400822	3.67440181284528	4.58918975898786	3.19589965240923	2.91009054559407	5.07607217649781	5.48950004985115	4.89771504076055	3.63618689519872	3.82399559115597	4.94824665001359	3.91200937558698	4.02522391517831	4.3654879848909	5.54476359907407	3.99699298189071	NA	2.55266821611219	4.13389003398568	3.86338234844079	3.85576137233995	3.2087100199064	2.95568775031351	5.29719786123531	NA	4.03217537696136	4.00393420617371	4.87969212294199	NA	3.38201704257487	3.21192108430851	3.27692113206577	NA	4.81953735527259	3.61961500574281	5.25455049387733	3.39880773020326	4.60702587843479	4.01346923230917	4.11674053545294	4.98687469910166	5.07654214293169	3.51121470113639	4.73788409965583	4.14584875659054	4.791445017262
